user,sum_score,mean_score,degree,closeness,betweenness,load,eigenvector,listed,followers,reply_sent,reply_recieved,mention_sent,mention_recieved,tweet_sent,tweet_recieved
Aaliyaa1x,0.10016676375889008,0.10016676375889008,0.0011329305135951663,0.0005301939058171745,0.0,0.0,2.2847089859932517e-100,0.000154428229480349,3.15406676850849e-05,0.0009514747859181732,1.0,0.0,0.0,0.0,0.0
fi_saunders,0.10016601476650899,0.10016601476650899,0.0,0.0,0.0,0.0,0.0,0.0006563199752914833,5.235290388020661e-05,0.0009514747859181732,1.0,0.0,0.0,0.0,0.0
lmariewebster,0.10016552424144856,0.10016552424144856,0.0,0.0,0.0,0.0,0.0,0.0006949270326615705,8.840595905892409e-06,0.0009514747859181732,1.0,0.0,0.0,0.0,0.0
KaityYasmin,0.10016426974002271,0.10016426974002271,0.00037764350453172205,0.0005301939058171745,0.0,0.0,2.2847089859932517e-100,0.000617712917921396,0.00011686162713101528,1.0,0.0003779289493575208,0.0,0.0,0.0,0.0
snwflwrtete,0.10016336043375498,0.10016336043375498,0.00037764350453172205,0.0,0.0,0.0,0.0,0.000617712917921396,6.441663371012229e-05,0.0009514747859181732,1.0,0.0,0.0,0.0,0.0
BonesNole,0.10016057012067217,0.10016057012067217,0.0,0.0,0.0,0.0,0.0,0.000617712917921396,3.6513502882149376e-05,0.0009514747859181732,1.0,0.0,0.0,0.0,0.0
Bonnie_Brazz,0.10015907256582135,0.10015907256582135,0.0,0.0,0.0,0.0,0.0,7.72141147401745e-05,1.7957460433843957e-06,1.0,0.0015117157974300832,0.0,0.0,0.0,0.0
JohnTartaglia,0.10015864544927182,0.10015864544927182,0.0007552870090634442,0.0,0.0,0.0,0.0,0.000617712917921396,1.7266788878696112e-05,0.0009514747859181732,1.0,0.0,0.0,0.0,0.0
angred67,0.10015422299733663,0.10015422299733663,0.0,0.0,0.0,0.0,0.0,0.0005791058605513087,1.1649326896826977e-05,0.0009514747859181732,1.0,0.0,0.0,0.0,0.0
Krys_Ha,0.10015147547522726,0.10015147547522726,0.0,0.0,0.0,0.0,0.0,0.0,3.0389548426505157e-06,1.0,0.0015117157974300832,0.0,0.0,0.0,0.0
Jasim_ANJ,0.1001512498558526,0.1001512498558526,0.00037764350453172205,0.0,0.0,0.0,0.0,0.0,7.827610958342237e-07,1.0,0.0015117157974300832,0.0,0.0,0.0,0.0
Jst_Abhik,0.10015123604242149,0.10015123604242149,0.00037764350453172205,0.0,0.0,0.0,0.0,0.0,6.446267848046548e-07,1.0,0.0015117157974300832,0.0,0.0,0.0,0.0
lisaaaa5674,0.100151171579743,0.100151171579743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0015117157974300832,0.0,0.0,0.0,0.0
Star19320707,0.100151171579743,0.100151171579743,0.00037764350453172205,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0015117157974300832,0.0,0.0,0.0,0.0
WillWillion,0.10015028861996707,0.10015028861996707,0.0,0.0,0.0,0.0,0.0,0.0005404988031812214,1.0912610571335942e-05,0.0009514747859181732,1.0,0.0,0.0,0.0,0.0
gambhirjoker,0.10014843853331856,0.10014843853331856,0.0015105740181268886,0.0005301939058171745,6.512406037575598e-07,6.512405646085476e-07,2.2847089859932517e-100,0.0,2.7166414502481885e-06,0.0009514747859181732,1.0,0.0,0.0,0.0,0.0
RentalCarsINDIA,0.10014819910051279,0.10014819910051279,0.0022658610271903325,0.0005301939058171745,1.3024812075151196e-06,1.3024811292170953e-06,2.2847089859932517e-100,0.0,3.223133924023274e-07,0.0009514747859181732,1.0,0.0,0.0,0.0,0.0
ReddyRavikanthh,0.10014636579571076,0.10014636579571076,0.0011329305135951663,0.0007069252077562326,0.0,0.0,2.2847089859932517e-100,0.0,8.74850636520603e-07,1.0,0.0007558578987150416,0.0,0.0,0.0,0.0
bdbaddog,0.10014625294410276,0.10014625294410276,0.0,0.0,0.0,0.0,0.0,0.0005018917458111343,9.162909298294737e-06,0.0009514747859181732,1.0,0.0,0.0,0.0,0.0
toledofernanda,0.10014290147784685,0.10014290147784685,0.0,0.0,0.0,0.0,0.0,0.00034746351633078526,0.0001300764762195107,0.0009514747859181732,1.0,0.0,0.0,0.0,0.0
ancailliau,0.1001428434771151,0.1001428434771151,0.0,0.0,0.0,0.0,0.0,0.000463284688441047,1.367529679192732e-05,0.0009514747859181732,1.0,0.0,0.0,0.0,0.0
taeshuabesties,0.10014139898249903,0.10014139898249903,0.00037764350453172205,0.0,0.0,0.0,0.0,0.0010037834916222686,3.227738401057593e-05,1.0,0.0003779289493575208,0.0,0.0,0.0,0.0
TheEricaPolo,0.10014058052490901,0.10014058052490901,0.00037764350453172205,0.0,0.0,0.0,0.0,0.00042467763107095974,2.9652832101014123e-05,0.0009514747859181732,1.0,0.0,0.0,0.0,0.0
Tgee92,0.10013839852347413,0.10013839852347413,0.0,0.0,0.0,0.0,0.0,0.0002316423442205235,1.8556042448305423e-05,1.0,0.0011337868480725624,0.0,0.0,0.0,0.0
jennyannx0,0.10013780187127508,0.10013780187127508,0.0,0.0,0.0,0.0,0.0,0.0003860705737008725,4.0473353131663685e-05,0.0009514747859181732,1.0,0.0,0.0,0.0,0.0
theFAN2000,0.10013382850410699,0.10013382850410699,0.0,0.0,0.0,0.0,0.0,0.000308856458960698,7.795379619102005e-05,0.0009514747859181732,1.0,0.0,0.0,0.0,0.0
iAm_KingDave,0.10013190843718367,0.10013190843718367,0.00037764350453172205,0.0,0.0,0.0,0.0,0.000308856458960698,5.875312695790997e-05,0.0009514747859181732,1.0,0.0,0.0,0.0,0.0
walshjp,0.10013167922799213,0.10013167922799213,0.0,0.0,0.0,0.0,0.0,0.000926569376882094,1.2293953681631632e-05,1.0,0.0003779289493575208,0.0,0.0,0.0,0.0
_scarterrrr,0.10013076192240214,0.10013076192240214,0.0,0.0,0.0,0.0,0.0,0.000308856458960698,4.728797914245575e-05,0.0009514747859181732,1.0,0.0,0.0,0.0,0.0
lindsay497,0.10013074995363194,0.10013074995363194,0.0,0.0,0.0,0.0,0.0,0.0005404988031812214,1.114283442305189e-05,1.0,0.0007558578987150416,0.0,0.0,0.0,0.0
mka1964,0.10012866503865467,0.10012866503865467,0.0018882175226586106,0.0005301939058171745,1.3200823049139727e-06,1.3200822255578668e-06,2.5395087524121913e-124,0.0,5.985820144614652e-07,1.0,0.0007558578987150416,0.0,0.0,0.0,0.0
