user,degree,closeness,betweenness,listed,followers,reply_sent,reply_recieved,mention_sent,mention_recieved,tweet_sent,tweet_recieved,score
iamcalliegray,0.00037764350453172205,0.5019669551534225,0.0,0.000154428229480349,6.2160439963306006e-06,0.003805899143672693,1.0,0.0,0.0,0.0,0.0,1.5063111420751034
duelking13,0.0011329305135951663,0.5019669551534225,0.001267784408672485,0.0,2.53246236887543e-06,0.0019029495718363464,1.0,0.0,0.0,0.0,0.0,1.5062731521098955
MikeAll00411088,0.003021148036253777,0.5027580772261624,3.3683464551871705e-05,0.0,0.0,1.0,0.0003779289493575208,0.0,0.0,0.0,0.0,1.5061908376763256
RTraductor,0.00037764350453172205,0.5019669551534225,0.0,3.860705737008725e-05,1.7036565026980164e-06,0.003805899143672693,1.0,0.0,0.0,0.0,0.0,1.5061908085154996
MelyMelsZ,0.00037764350453172205,0.5019669551534225,0.0,3.860705737008725e-05,1.2892535696093097e-06,0.003805899143672693,1.0,0.0,0.0,0.0,0.0,1.5061903941125667
suziebasak,0.0007552870090634442,0.5019669551534225,0.0006072818630039245,0.0,1.1511192585797408e-06,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.506185099502503
vali05,0.00037764350453172205,0.5019669551534225,0.0,0.0,2.6705966799049986e-06,0.003805899143672693,1.0,0.0,0.0,0.0,0.0,1.5061531683983067
findsomebzness,0.00037764350453172205,0.5019669551534225,0.0,0.0,6.446267848046548e-07,0.003805899143672693,1.0,0.0,0.0,0.0,0.0,1.5061511424284117
Edwardw83,0.00037764350453172205,0.5019669551534225,0.0,0.0,2.762686220591378e-07,0.003805899143672693,1.0,0.0,0.0,0.0,0.0,1.506150774070249
4dpeople1,0.00037764350453172205,0.5019669551534225,0.0,0.0,9.208954068637926e-08,0.003805899143672693,1.0,0.0,0.0,0.0,0.0,1.5061505898911676
jennyhall3008,0.00037764350453172205,0.5019669551534225,0.0,0.0,9.208954068637926e-08,0.003805899143672693,1.0,0.0,0.0,0.0,0.0,1.5061505898911676
WonderWheeled,0.00037764350453172205,0.5019669551534225,0.0,0.0,4.604477034318963e-08,0.003805899143672693,1.0,0.0,0.0,0.0,0.0,1.5061505438463971
danemartin110,0.00037764350453172205,0.5019669551534225,0.0,0.0,0.0,0.003805899143672693,1.0,0.0,0.0,0.0,0.0,1.506150497801627
Bj10633103,0.00037764350453172205,0.5019669551534225,0.0,0.0,0.0,0.003805899143672693,1.0,0.0,0.0,0.0,0.0,1.506150497801627
CVREENSWORLD,0.00037764350453172205,0.5022320490264773,0.000615422370550894,0.0,0.0,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.5060795392593145
jeremyking05,0.00037764350453172205,0.5019669551534225,0.0,0.0025866728437958456,0.0001571968459516494,0.0009514747859181732,1.0,0.0,0.0,0.0,0.0,1.50603994313362
sunil19sandy,0.0015105740181268886,0.5019669551534225,0.0015663456634651407,0.0,1.4734326509820682e-06,0.0009514747859181732,1.0,0.0,0.0,0.0,0.0,1.5059968230535836
TheFlashfan10,0.00037764350453172205,0.5019669551534225,0.0,0.0006563199752914833,7.813797527239281e-05,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.5059334809662726
Listen2Juju,0.00037764350453172205,0.5019669551534225,0.0,0.00042467763107095974,0.000246938103350526,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.5058706387501304
mpk730,0.0007552870090634442,0.5019669551534225,0.0012373571471393638,0.0,2.900820531620947e-06,0.0019029495718363464,1.0,0.0,0.0,0.0,0.0,1.5058654497019934
BPReports,0.00037764350453172205,0.5019669551534225,0.0,0.001389854065323141,0.00014085095247981709,0.0019029495718363464,1.0,0.0,0.0,0.0,0.0,1.5057782532475934
vheywood,0.00037764350453172205,0.5022320490264773,3.042726153308391e-05,0.0011582117211026174,3.015932457478921e-05,0.0019029495718363464,1.0,0.0,0.0,0.0,0.0,1.505731440410056
mikaandandrea,0.0007552870090634442,0.5020986358866737,0.0,0.0,4.604477034318963e-08,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.505708393298262
rosaboots,0.0007552870090634442,0.5019669551534225,3.042726153308391e-05,7.72141147401745e-05,1.0728431489963185e-05,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.5056950363280037
JL3M0N5,0.0015105740181268886,0.5020986358866737,0.0012671331680687275,0.0,6.446267848046548e-07,1.0,0.0007558578987150416,0.0,0.0,0.0,0.0,1.5056328455983692
nct833,0.0007552870090634442,0.5019669551534225,4.360900042939597e-05,0.0,0.0,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.5056202755206698
sssoheilaa,0.0007552870090634442,0.5019669551534225,3.042726153308391e-05,0.0,5.525372441182756e-07,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.5056076463190178
theatregrl1216,0.0007552870090634442,0.5022320490264773,0.0012684356492762426,0.0003860705737008725,1.0682386719619994e-05,0.0009514747859181732,1.0,0.0,0.0,0.0,0.0,1.5056039994311559
BRONZEDBARBIES,0.00037764350453172205,0.5022320490264773,4.360900042939597e-05,0.0,5.939775374271462e-06,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.5055136656645671
dougiehd,0.0011329305135951663,0.5019669551534225,0.001267784408672485,7.72141147401745e-05,3.72962639779836e-06,0.0009514747859181732,1.0,0.0,0.0,0.0,0.0,1.5054000886027463
hezako,0.00037764350453172205,0.5019669551534225,0.0,0.000154428229480349,3.867760708827929e-06,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.5053573190058978
Zirachukwu,0.0007552870090634442,0.5022320490264773,0.0,0.00019303528685043624,0.00026144220600863075,0.0019029495718363464,1.0,0.0,0.0,0.0,0.0,1.5053447631002363
docbarrantes,0.0007552870090634442,0.5022320490264773,0.0012684356492762426,7.72141147401745e-05,5.203059048780428e-06,0.0009514747859181732,1.0,0.0,0.0,0.0,0.0,1.505289663644524
CMatthews55,0.00037764350453172205,0.5019669551534225,0.0,3.860705737008725e-05,5.939775374271462e-06,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.505243569848453
cyclegigs,0.00037764350453172205,0.5019669551534225,0.0,3.860705737008725e-05,4.558432263975774e-06,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.5052421885053429
Enjoli311,0.00037764350453172205,0.5019669551534225,0.0,3.860705737008725e-05,3.407313005396033e-06,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.5052410373860843
chrisdolmannn,0.0007552870090634442,0.5019669551534225,0.000615422370550894,0.0,0.0,0.0019029495718363464,1.0,0.0,0.0,0.0,0.0,1.5052406141048733
Beezy2403,0.00037764350453172205,0.5019669551534225,0.0,3.860705737008725e-05,1.6576117323548268e-06,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.505239287684811
safiyatahirah,0.00037764350453172205,0.5019669551534225,0.0,0.0,3.77567116814155e-06,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.5052027986868768
Jessw1303,0.00037764350453172205,0.5019669551534225,0.0,0.0,1.8417908137275853e-06,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.5052008648065225
rhikerry,0.00037764350453172205,0.5019669551534225,0.0,0.0,1.2892535696093097e-06,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.5052003122692783
lagatoprincess,0.00037764350453172205,0.5019669551534225,0.0,0.0,1.24320879926612e-06,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.505200266224508
Tanktrades1,0.00037764350453172205,0.5019669551534225,0.0,0.0,9.669401772069822e-07,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.5051999899558859
mrscheifcheese,0.00037764350453172205,0.5019669551534225,0.0,0.0,7.827610958342237e-07,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.5051998057768046
prazuch_james,0.00037764350453172205,0.5019669551534225,0.0,0.0,6.906715551478445e-07,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.505199713687264
jonnyboi98x,0.00037764350453172205,0.5019669551534225,0.0,0.0,6.446267848046548e-07,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.5051996676424935
samuelecannill1,0.00037764350453172205,0.5019669551534225,0.0,0.0,5.064924737750859e-07,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.5051995295081824
Jasdeepmajithia,0.00037764350453172205,0.5019669551534225,0.0,0.0,5.064924737750859e-07,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.5051995295081824
AshleyB85439974,0.00037764350453172205,0.5019669551534225,0.0,0.0,3.223133924023274e-07,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.505199345329101
2019Express,0.00037764350453172205,0.5019669551534225,0.0,0.0,3.223133924023274e-07,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.505199345329101
CGillustrations,0.00037764350453172205,0.5019669551534225,0.0,0.0,1.8417908137275853e-07,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.50519920719479
MuktarJohar,0.00037764350453172205,0.5019669551534225,0.0,0.0,1.8417908137275853e-07,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.50519920719479
doidge_jessica,0.00037764350453172205,0.5019669551534225,0.0,0.0,1.381343110295689e-07,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.5051991611500197
Purplenugget84,0.00037764350453172205,0.5019669551534225,0.0,0.0,1.381343110295689e-07,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.5051991611500197
JackMiles86,0.00037764350453172205,0.5019669551534225,0.0,0.0,9.208954068637926e-08,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.5051991151052495
spinningspoon5,0.00037764350453172205,0.5019669551534225,0.0,0.0,4.604477034318963e-08,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.505199069060479
ArpitMa28509962,0.00037764350453172205,0.5019669551534225,0.0,0.0,4.604477034318963e-08,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.505199069060479
Sherise56709301,0.00037764350453172205,0.5019669551534225,0.0,0.0,0.0,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.5051990230157086
huuhhh97281350,0.00037764350453172205,0.5019669551534225,0.0,0.0,0.0,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.5051990230157086
_Desura,0.00037764350453172205,0.5019669551534225,0.0,0.0,0.0,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.5051990230157086
Prosper87062197,0.00037764350453172205,0.5019669551534225,0.0,0.0,0.0,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.5051990230157086
LyndseyForsyth,0.00037764350453172205,0.5019669551534225,0.0,0.0,0.0,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.5051990230157086
DGuaderrama,0.00037764350453172205,0.5019669551534225,0.0,0.0,0.0,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.5051990230157086
Leo85854860,0.00037764350453172205,0.5019669551534225,0.0,0.0,0.0,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.5051990230157086
biancatburke,0.0011329305135951663,0.5019669551534225,7.403626196247631e-05,0.0,1.8417908137275853e-07,0.0019029495718363464,1.0,0.0,0.0,0.0,0.0,1.5050770556798978
Toof__74,0.0007552870090634442,0.5020986358866737,0.0,0.0002316423442205235,7.827610958342237e-05,0.0019029495718363464,1.0,0.0,0.0,0.0,0.0,1.5050667909213775
Celewoodm,0.00037764350453172205,0.5019669551534225,0.0,0.0,4.604477034318963e-08,1.0,0.0026455026455026454,0.0,0.0,0.0,0.0,1.504990147348227
mgogola,0.00037764350453172205,0.5019669551534225,0.0,0.0006563199752914833,3.6835816274551704e-05,0.0019029495718363464,1.0,0.0,0.0,0.0,0.0,1.5049407040213567
Xolani81322081,0.0007552870090634442,0.5019669551534225,0.0012367059065356062,0.0,9.485222690697064e-06,0.0009514747859181732,1.0,0.0,0.0,0.0,0.0,1.5049199080776305
ankitbansal171,0.0007552870090634442,0.5019669551534225,0.0012373571471393638,0.0,4.604477034318963e-08,0.0009514747859181732,1.0,0.0,0.0,0.0,0.0,1.5049111201403138
eyeslaser991,0.0007552870090634442,0.5019669551534225,0.0012367059065356062,0.0,6.446267848046548e-07,0.0009514747859181732,1.0,0.0,0.0,0.0,0.0,1.5049110674817245
DudeDavidTruong,0.0007552870090634442,0.5019669551534225,0.0012367059065356062,0.0,9.208954068637926e-08,0.0009514747859181732,1.0,0.0,0.0,0.0,0.0,1.5049105149444804
JlPPS,0.0007552870090634442,0.5020986358866737,0.0,7.72141147401745e-05,7.10470806395416e-05,0.0019029495718363464,1.0,0.0,0.0,0.0,0.0,1.504905133662953
rastafarianAj,0.0007552870090634442,0.5019669551534225,3.042726153308391e-05,0.00019303528685043624,1.1234923963738271e-05,0.0019029495718363464,1.0,0.0,0.0,0.0,0.0,1.5048598892066696
Jordan13Coops,0.00037764350453172205,0.5019669551534225,0.0,0.0003860705737008725,0.00018625109603820207,0.0019029495718363464,1.0,0.0,0.0,0.0,0.0,1.5048198698995296
