user,degree,closeness,betweenness,listed,followers,reply_sent,reply_recieved,mention_sent,mention_recieved,tweet_sent,tweet_recieved,score
beebs_da_ish,0.002032520325203252,0.5005793742757821,0.0,2.707257480490826e-05,1.4236046805649321e-05,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,1.512857284855249
LuBatchelder,0.002032520325203252,0.5005793742757821,0.0,2.707257480490826e-05,5.7693452843947245e-06,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,1.5128488181537278
MsLuna80,0.002032520325203252,0.5005793742757821,0.0,1.353628740245413e-05,1.174473861466069e-05,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,1.5128412572596557
esemee,0.002032520325203252,0.5005793742757821,0.0,1.353628740245413e-05,3.35296365554109e-06,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,1.5128328654846963
Bigmanpfc,0.002032520325203252,0.5005793742757821,0.0,6.768143701227065e-06,1.5547261643011759e-06,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,1.512824299103504
red65reader,0.002032520325203252,0.5005793742757821,0.0,0.0,1.404873040031183e-06,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,1.5128173811066785
gobluebeth,0.002032520325203252,0.5005793742757821,0.0,0.0,5.806808565462223e-07,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,1.512816556914495
wordofbrandon,0.0,0.5017367801327339,0.0,0.0003790160472687156,0.0004589439247173868,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,1.5127788217373732
CapeVgirl,0.0,0.5017367801327339,0.0,6.091329331104358e-05,2.491308190988631e-06,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,1.5120042663668891
ImranAkaShah,0.002032520325203252,0.5005793742757821,0.0,0.00017597173623190367,7.704323751531007e-05,0.9999999999999999,0.008333333333333333,0.0,0.0,0.0,0.0,1.511198242908066
BrookeAshleyP,0.002032520325203252,0.5005793742757821,0.0,0.0013400924528429589,0.0013788547913298054,0.9999999999999999,0.004166666666666667,0.0,0.0,0.0,0.0,1.5094975085118247
musicman128,0.002032520325203252,0.5005793742757821,0.0,0.00021658059843926607,2.4351132693873838e-05,0.9999999999999999,0.004166666666666667,0.0,0.0,0.0,0.0,1.5070194929987852
fnemecek,0.002032520325203252,0.5005793742757821,0.0,0.00021658059843926607,1.989300224684155e-05,0.9999999999999999,0.004166666666666667,0.0,0.0,0.0,0.0,1.5070150348683382
SparkzKay,0.002032520325203252,0.5005793742757821,0.0,1.353628740245413e-05,1.807603311506789e-05,0.9999999999999999,0.004166666666666667,0.0,0.0,0.0,0.0,1.5068101735881696
thatgirltyp,0.002032520325203252,0.5005793742757821,0.0,7.44495807134977e-05,4.3775843927371664e-05,0.9999999999999999,0.0020833333333333333,0.0,0.0,0.0,0.0,1.5048134533589594
UberVirgDetroit,0.002032520325203252,0.5005793742757821,0.0,1.353628740245413e-05,2.172870301914896e-06,0.9999999999999999,0.0020833333333333333,0.0,0.0,0.0,0.0,1.504710937092023
GaiainMA,0.002032520325203252,0.5005793742757821,0.0,1.353628740245413e-05,1.6296527264361723e-06,0.9999999999999999,0.0020833333333333333,0.0,0.0,0.0,0.0,1.5047103938744477
realchetty,0.002032520325203252,0.5005793742757821,0.0,6.768143701227065e-06,2.5849663936573765e-06,0.9999999999999999,0.0020833333333333333,0.0,0.0,0.0,0.0,1.5047045810444135
Uber_India,0.028455284552845527,0.3430442637759711,0.0,0.0011844251477147363,0.0059770042513518674,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,1.3888650593605363
UberEats,0.014227642276422762,0.3385353469694344,0.0,0.004257162388071824,0.004493851685530147,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,1.3717180849521122
dkhos,0.002032520325203252,0.3353959156219589,0.0,0.005867980588963865,0.0020342936252462206,0.02040816326530612,1.0,0.0,0.0,0.0,0.0,1.3657388734266784
renan_botelho,0.0,0.3348783293324188,0.0,0.0001895080236343578,5.552058254203235e-05,0.030612244897959183,1.0,0.0,0.0,0.0,0.0,1.3657356028365544
vellamalcolm,0.0,0.3348783293324188,0.0,2.0304431103681193e-05,1.067703510423699e-06,0.030612244897959183,1.0,0.0,0.0,0.0,0.0,1.365511946364992
ShieldVoC,0.002032520325203252,0.3353959156219589,0.0,0.00012182658662208716,0.0003290399976158368,0.9999999999999999,0.004166666666666667,0.0,0.0,0.0,0.0,1.3420459691980666
TODAYshow,0.0,0.0023148148148148147,0.0,0.12367428985252216,0.07938694037889277,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,1.2155801266788828
_TrialNError,0.0,0.0,0.0,0.00014213101772576835,5.001348022511011e-06,0.11224489795918366,1.0,0.0,0.0,0.0,0.0,1.112392030324932
Nishant63758708,0.0,0.0,0.0,0.0,3.55901170141233e-07,0.11224489795918366,1.0,0.0,0.0,0.0,0.0,1.1122452538603538
badkokonut,0.0,0.0,0.0,0.0,3.184378890737348e-07,0.11224489795918366,1.0,0.0,0.0,0.0,0.0,1.1122452163970726
Ali93448904,0.0,0.0,0.0,0.0,1.8731640533749106e-08,0.11224489795918366,1.0,0.0,0.0,0.0,0.0,1.1122449166908241
echkay96,0.0,0.0,0.0,1.353628740245413e-05,1.2924831968286883e-06,0.0510204081632653,1.0,0.0,0.0,0.0,0.0,1.0510352369338647
brittybumps,0.0,0.0,0.0,1.353628740245413e-05,9.178503861537061e-07,0.0510204081632653,1.0,0.0,0.0,0.0,0.0,1.051034862301054
Cadillac,0.0,0.0023148148148148147,0.0,0.018483800448051115,0.01336069851186669,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,1.0443633954073857
Vancouver,0.0,0.0023148148148148147,0.0,0.005130252925530115,0.0011875860098396933,0.030612244897959183,1.0,0.0,0.0,0.0,0.0,1.0392448986481437
TajinderBagga,0.0040650406504065045,0.0023148148148148147,0.0,0.006172547055519083,0.01341275374090998,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,1.0361692378943035
KeiraFoSho,0.0040650406504065045,0.0,0.0,4.737700590858945e-05,1.9630759279369064e-05,0.030612244897959183,1.0,0.0,0.0,0.0,0.0,1.0347442933135536
RahulPadha5,0.0040650406504065045,0.0,0.0,0.0,0.0,0.030612244897959183,1.0,0.0,0.0,0.0,0.0,1.0346772855483657
QueenWordsmith,0.002032520325203252,0.0,0.0,0.0001895080236343578,7.157359847945534e-05,0.030612244897959183,1.0,0.0,0.0,0.0,0.0,1.0329058468452763
sAyAn801,0.002032520325203252,0.0,0.0,7.44495807134977e-05,7.455192932432144e-06,0.030612244897959183,1.0,0.0,0.0,0.0,0.0,1.0327266699968083
itsmaina,0.002032520325203252,0.0,0.0,0.0,2.135407020847398e-06,0.030612244897959183,1.0,0.0,0.0,0.0,0.0,1.0326469006301833
DallyceCole,0.0,0.0,0.0,6.091329331104358e-05,3.6152066230135776e-06,0.030612244897959183,1.0,0.0,0.0,0.0,0.0,1.0306767733978932
jordsslouise,0.0,0.0,0.0,2.707257480490826e-05,1.404873040031183e-05,0.030612244897959183,1.0,0.0,0.0,0.0,0.0,1.0306533662031645
KevinL94,0.0,0.0,0.0,6.768143701227065e-06,2.7385658460341193e-05,0.030612244897959183,1.0,0.0,0.0,0.0,0.0,1.0306463987001206
EGPharoh,0.0,0.0,0.0,1.353628740245413e-05,1.2568930798145651e-05,0.030612244897959183,1.0,0.0,0.0,0.0,0.0,1.0306383501161598
fisaldanhav,0.0,0.0,0.0,2.0304431103681193e-05,1.592189445368674e-06,0.030612244897959183,1.0,0.0,0.0,0.0,0.0,1.0306341415185083
Teakdragon,0.0,0.0,0.0,2.0304431103681193e-05,1.0302402293562009e-06,0.030612244897959183,1.0,0.0,0.0,0.0,0.0,1.0306335795692922
rajeev1956,0.0,0.0,0.0,1.353628740245413e-05,3.708864825682323e-06,0.030612244897959183,1.0,0.0,0.0,0.0,0.0,1.0306294900501873
GEOFFKOLE,0.0,0.0,0.0,1.353628740245413e-05,3.6526699040810757e-06,0.030612244897959183,1.0,0.0,0.0,0.0,0.0,1.0306294338552657
mjarvis83,0.0,0.0,0.0,6.768143701227065e-06,3.5964749824798284e-06,0.030612244897959183,1.0,0.0,0.0,0.0,0.0,1.0306226095166429
Akin4u2luv,0.0,0.0,0.0,0.0,3.55901170141233e-07,0.030612244897959183,1.0,0.0,0.0,0.0,0.0,1.0306126007991294
RoushanMohammed,0.0,0.0,0.0,0.0,1.4985312426999285e-07,0.030612244897959183,1.0,0.0,0.0,0.0,0.0,1.0306123947510835
astidog99,0.0,0.0,0.0,0.0,1.1238984320249464e-07,0.030612244897959183,1.0,0.0,0.0,0.0,0.0,1.0306123572878023
lyft,0.0,0.0023148148148148147,0.0,0.01229094896142835,0.005414848987293523,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,1.0302246943961897
ksdknews,0.0,0.0023148148148148147,0.0,0.013164039498886641,0.004456013771651973,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,1.0301389497180065
AnilSonkamble13,0.0040650406504065045,0.0,0.0,0.0,3.746328106749821e-08,0.02040816326530612,1.0,0.0,0.0,0.0,0.0,1.0244732413789936
DWesterberg,0.0,0.0,0.0,0.0028832292167227293,0.00015768295001309998,0.02040816326530612,1.0,0.0,0.0,0.0,0.0,1.023449075432042
rawatpankaj,0.002032520325203252,0.0,0.0,0.00045346562798221333,2.6055711982445006e-05,0.02040816326530612,1.0,0.0,0.0,0.0,0.0,1.022920204930474
AdesuaOkosuns,0.002032520325203252,0.0,0.0,9.47540118171789e-05,3.540280060878581e-06,0.02040816326530612,1.0,0.0,0.0,0.0,0.0,1.0225389778823875
jbanksbell,0.002032520325203252,0.0,0.0,6.091329331104358e-05,1.4797996021661794e-06,0.02040816326530612,1.0,0.0,0.0,0.0,0.0,1.0225030766834227
sn1pes130,0.002032520325203252,0.0,0.0,2.0304431103681193e-05,4.963884741443513e-06,0.02040816326530612,1.0,0.0,0.0,0.0,0.0,1.0224659519063546
l_petruzelli,0.002032520325203252,0.0,0.0,1.353628740245413e-05,1.6483843669699213e-06,0.02040816326530612,1.0,0.0,0.0,0.0,0.0,1.0224558682622789
totallyyeswow,0.002032520325203252,0.0,0.0,0.0,5.619492160124732e-07,0.02040816326530612,1.0,0.0,0.0,0.0,0.0,1.0224412455397254
ithnkimparanoid,0.002032520325203252,0.0,0.0,0.0,1.3112148373624374e-07,0.02040816326530612,1.0,0.0,0.0,0.0,0.0,1.0224408147119932
raghav_singla,0.002032520325203252,0.0,0.0,0.0,9.365820266874553e-08,0.02040816326530612,1.0,0.0,0.0,0.0,0.0,1.022440777248712
ShavikW,0.002032520325203252,0.0,0.0,0.0,0.0,0.02040816326530612,1.0,0.0,0.0,0.0,0.0,1.0224406835905093
JennaStern,0.0,0.0,0.0,0.000724191376031296,7.164852504159033e-05,0.02040816326530612,1.0,0.0,0.0,0.0,0.0,1.021204003166379
Lilly_jo_Cullen,0.0,0.0,0.0,0.00039255233467116974,0.00014539499382296056,0.02040816326530612,1.0,0.0,0.0,0.0,0.0,1.0209461105938002
Leemparker,0.0,0.0,0.0,0.0004940744901895757,2.9670918605458585e-05,0.02040816326530612,1.0,0.0,0.0,0.0,0.0,1.020931908674101
kioken,0.0,0.0,0.0,0.00037224790356748855,2.41076213669351e-05,0.02040816326530612,1.0,0.0,0.0,0.0,0.0,1.0208045187902406
berrydelicious,0.0,0.0,0.0,0.00027749389175030963,2.9108969389446112e-05,0.02040816326530612,1.0,0.0,0.0,0.0,0.0,1.020714766126446
ModupeOfficial,0.0,0.0,0.0,0.00013536287402454128,2.9446138919053594e-05,0.02040816326530612,1.0,0.0,0.0,0.0,0.0,1.0205729722782497
Pascal__M,0.0,0.0,0.0,0.0001488991614269954,4.551788649701032e-06,0.02040816326530612,1.0,0.0,0.0,0.0,0.0,1.0205616142153828
Sindirella_101,0.0,0.0,0.0,4.737700590858945e-05,3.926151855873813e-05,0.02040816326530612,1.0,0.0,0.0,0.0,0.0,1.0204948017897735
sham_god,0.0,0.0,0.0,6.768143701227064e-05,1.4797996021661794e-05,0.02040816326530612,1.0,0.0,0.0,0.0,0.0,1.02049064269834
DimitriLyon,0.0,0.0,0.0,6.091329331104358e-05,1.7944911631331645e-05,0.02040816326530612,1.0,0.0,0.0,0.0,0.0,1.0204870214702484
PratKar,0.0,0.0,0.0,6.768143701227064e-05,5.919198408664718e-06,0.02040816326530612,1.0,0.0,0.0,0.0,0.0,1.020481763900727
TCook,0.0,0.0,0.0,6.091329331104358e-05,7.13675504335841e-06,0.02040816326530612,1.0,0.0,0.0,0.0,0.0,1.0204762133136605
KyleMersola,0.0,0.0,0.0,4.737700590858945e-05,1.0171280809825765e-05,0.02040816326530612,1.0,0.0,0.0,0.0,0.0,1.0204657115520246
utsav_sha,0.0,0.0,0.0,4.0608862207362386e-05,3.14691560966985e-06,0.02040816326530612,1.0,0.0,0.0,0.0,0.0,1.0204519190431232
giothecolombian,0.0,0.0,0.0,1.353628740245413e-05,2.5924590498708762e-05,0.02040816326530612,1.0,0.0,0.0,0.0,0.0,1.0204476241432072
sportsfan702,0.0,0.0,0.0,2.707257480490826e-05,1.2306687830673163e-05,0.02040816326530612,1.0,0.0,0.0,0.0,0.0,1.0204475425279418
skittlesj21,0.0,0.0,0.0,3.384071850613532e-05,5.057542944112258e-06,0.02040816326530612,1.0,0.0,0.0,0.0,0.0,1.0204470615267565
anneybells,0.0,0.0,0.0,1.353628740245413e-05,2.0604804587124015e-05,0.02040816326530612,1.0,0.0,0.0,0.0,0.0,1.0204423043572957
dreamwithnikki,0.0,0.0,0.0,2.707257480490826e-05,5.338517552118496e-06,0.02040816326530612,1.0,0.0,0.0,0.0,0.0,1.0204405743576632
BintouSmalls,0.0,0.0,0.0,2.0304431103681193e-05,8.972455815665823e-06,0.02040816326530612,1.0,0.0,0.0,0.0,0.0,1.0204374401522254
eggsofsatan,0.0,0.0,0.0,2.707257480490826e-05,1.7233109291049178e-06,0.02040816326530612,1.0,0.0,0.0,0.0,0.0,1.02043695915104
swagdonnyj,0.0,0.0,0.0,2.707257480490826e-05,8.616554645524589e-07,0.02040816326530612,1.0,0.0,0.0,0.0,0.0,1.0204360974955755
michellebeth05,0.0,0.0,0.0,2.0304431103681193e-05,7.530119494567141e-06,0.02040816326530612,1.0,0.0,0.0,0.0,0.0,1.0204359978159043
choltenc,0.0,0.0,0.0,2.0304431103681193e-05,6.2189046572047034e-06,0.02040816326530612,1.0,0.0,0.0,0.0,0.0,1.020434686601067
allienunn17,0.0,0.0,0.0,2.0304431103681193e-05,4.982616381977262e-06,0.02040816326530612,1.0,0.0,0.0,0.0,0.0,1.0204334503127919
nuts_cracks,0.0,0.0,0.0,2.0304431103681193e-05,2.0230171776449037e-06,0.02040816326530612,1.0,0.0,0.0,0.0,0.0,1.0204304907135875
cha_janette,0.0,0.0,0.0,2.0304431103681193e-05,8.80387105086208e-07,0.02040816326530612,1.0,0.0,0.0,0.0,0.0,1.020429348083515
yspedro,0.0,0.0,0.0,1.353628740245413e-05,3.896181231019814e-06,0.02040816326530612,1.0,0.0,0.0,0.0,0.0,1.0204255957339396
SajeshSreejayan,0.0,0.0,0.0,1.353628740245413e-05,1.2175566346936918e-06,0.02040816326530612,1.0,0.0,0.0,0.0,0.0,1.0204229171093433
wooebj96,0.0,0.0,0.0,1.353628740245413e-05,6.368757781474696e-07,0.02040816326530612,1.0,0.0,0.0,0.0,0.0,1.0204223364284868
DaRealMoMoney,0.0,0.0,0.0,6.768143701227065e-06,6.2189046572047034e-06,0.02040816326530612,1.0,0.0,0.0,0.0,0.0,1.0204211503136646
E_Dygert87,0.0,0.0,0.0,6.768143701227065e-06,6.930706997487169e-07,0.02040816326530612,1.0,0.0,0.0,0.0,0.0,1.0204156244797071
ronyrajputsingh,0.0,0.0,0.0,0.0,6.237636297738453e-06,0.02040816326530612,1.0,0.0,0.0,0.0,0.0,1.0204144009016038
OkwuyahNworji,0.0,0.0,0.0,0.0,2.472576550454882e-06,0.02040816326530612,1.0,0.0,0.0,0.0,0.0,1.0204106358418565
babyhiiippoo14,0.0,0.0,0.0,0.0,1.423604680564932e-06,0.02040816326530612,1.0,0.0,0.0,0.0,0.0,1.0204095868699867
vicky_lou11,0.0,0.0,0.0,0.0,1.3112148373624375e-06,0.02040816326530612,1.0,0.0,0.0,0.0,0.0,1.0204094744801435
ccroft78,0.0,0.0,0.0,0.0,1.1800933536261937e-06,0.02040816326530612,1.0,0.0,0.0,0.0,0.0,1.0204093433586598
IsaacPiero2,0.0,0.0,0.0,0.0,1.1426300725586954e-06,0.02040816326530612,1.0,0.0,0.0,0.0,0.0,1.0204093058953787
khanarman009,0.0,0.0,0.0,0.0,8.991187456199571e-07,0.02040816326530612,1.0,0.0,0.0,0.0,0.0,1.0204090623840518
TonyDSpeaks,0.0,0.0,0.0,0.0,8.991187456199571e-07,0.02040816326530612,1.0,0.0,0.0,0.0,0.0,1.0204090623840518
deedoboys,0.0,0.0,0.0,0.0,6.368757781474696e-07,0.02040816326530612,1.0,0.0,0.0,0.0,0.0,1.0204088001410843
carterlm,0.0,0.0,0.0,0.0,5.24485934944975e-07,0.02040816326530612,1.0,0.0,0.0,0.0,0.0,1.020408687751241
MrMacy88,0.0,0.0,0.0,0.0,4.4955937280997855e-07,0.02040816326530612,1.0,0.0,0.0,0.0,0.0,1.020408612824679
sharan_sherikar,0.0,0.0,0.0,0.0,4.3082773227622944e-07,0.02040816326530612,1.0,0.0,0.0,0.0,0.0,1.0204085940930383
V_Giardina,0.0,0.0,0.0,0.0,3.9336445120873123e-07,0.02040816326530612,1.0,0.0,0.0,0.0,0.0,1.0204085566297574
ravipratikk,0.0,0.0,0.0,0.0,1.6858476480374195e-07,0.02040816326530612,1.0,0.0,0.0,0.0,0.0,1.020408331850071
sorb71,0.0,0.0,0.0,0.0,1.4985312426999285e-07,0.02040816326530612,1.0,0.0,0.0,0.0,0.0,1.0204083131184305
Abhishe82985772,0.0,0.0,0.0,0.0,1.3112148373624374e-07,0.02040816326530612,1.0,0.0,0.0,0.0,0.0,1.0204082943867898
baabu2,0.0,0.0,0.0,0.0,1.1238984320249464e-07,0.02040816326530612,1.0,0.0,0.0,0.0,0.0,1.0204082756551494
1BirdyTheMighty,0.0,0.0,0.0,0.0,1.1238984320249464e-07,0.02040816326530612,1.0,0.0,0.0,0.0,0.0,1.0204082756551494
anniesmith5992,0.0,0.0,0.0,0.0,9.365820266874553e-08,0.02040816326530612,1.0,0.0,0.0,0.0,0.0,1.020408256923509
CortezW63318292,0.0,0.0,0.0,0.0,3.746328106749821e-08,0.02040816326530612,1.0,0.0,0.0,0.0,0.0,1.0204082007285873
mcdowell_pk,0.0,0.0,0.0,0.0,1.8731640533749106e-08,0.02040816326530612,1.0,0.0,0.0,0.0,0.0,1.0204081819969466
YogeshKanaujia1,0.0,0.0,0.0,0.0,1.8731640533749106e-08,0.02040816326530612,1.0,0.0,0.0,0.0,0.0,1.0204081819969466
CarlosP63609209,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,1.0,0.0,0.0,0.0,0.0,1.0204081632653061
Rubios89099481,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,1.0,0.0,0.0,0.0,0.0,1.0204081632653061
AskLyft,0.002032520325203252,0.004629629629629629,0.0,0.0015025279016724084,0.0015403589960117903,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,1.01990911848517
PopeyesChicken,0.0,0.0023148148148148147,0.0,0.008209758309588429,0.00451565531511143,0.9999999999999999,0.004166666666666667,0.0,0.0,0.0,0.0,1.0192068951061812
StlGig,0.008130081300813007,0.0,0.0,0.0,1.4985312426999285e-07,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,1.0183343127865903
DaveLeeFT,0.0,0.0,0.0,0.007350204059532592,0.000712776385590221,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,1.0182670620777758
TonyDofat,0.002032520325203252,0.0,0.0,0.0023891547265331536,0.000492379903070129,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,1.0151181365874595
