user,degree,closeness,betweenness,listed,followers,reply_sent,reply_recieved,mention_sent,mention_recieved,tweet_sent,tweet_recieved,score
vm_sandeep,0.0003185727938834023,0.5018189599828804,0.0005651684392720482,0.0,7.492656213499642e-07,0.006962576153176675,1.0,0.0,0.0,0.0,0.0,1.5096660266348336
ahmedeljefe,0.0006371455877668046,0.5016042780748663,3.9277639649117267e-05,0.0,1.6858476480374195e-07,0.006962576153176675,1.0,0.0,0.0,0.0,0.0,1.5092434460402238
jeebz_19,0.0003185727938834023,0.5016042780748663,0.0,0.0,1.1238984320249464e-07,0.006962576153176675,1.0,0.0,0.0,0.0,0.0,1.5088855394117695
Rachel25558900,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.0,0.006962576153176675,1.0,0.0,0.0,0.0,0.0,1.5088854270219263
yur,0.0006371455877668046,0.5016042780748663,0.0011490690204475748,0.0,0.0,1.0,0.005438259756877799,0.0,0.0,0.0,0.0,1.5088287524399584
riyakumar2001,0.0025485823510672185,0.5017115960633289,0.002886078498449767,0.0,1.8731640533749106e-06,1.0,0.0012795905310300703,0.0,0.0,0.0,0.0,1.5084277206079295
corenacharles,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.0,0.0060922541340295904,1.0,0.0,0.0,0.0,0.0,1.5080151050027792
REBECCA65446650,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.0,0.0060922541340295904,1.0,0.0,0.0,0.0,0.0,1.5080151050027792
rodrigosabato,0.0022300095571838163,0.5016042780748663,0.003512214425890851,0.0,3.746328106749821e-08,1.0,0.0006397952655150352,0.0,0.0,0.0,0.0,1.507986334786737
SteveCoppinger1,0.0015928639694170114,0.5016042780748663,0.0037303581747468798,0.0,0.0,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0,1.5077978222381772
RonBoone11,0.0015928639694170114,0.5017115960633289,0.0023243607168968493,0.0,9.365820266874553e-08,0.0017406440382941688,1.0,0.0,0.0,0.0,0.0,1.5073695584461397
Tailynnrenee,0.0003185727938834023,0.5016042780748663,0.0,0.0,1.7420425696386668e-06,1.0,0.005438259756877799,0.0,0.0,0.0,0.0,1.5073628526681973
harman973,0.0003185727938834023,0.5016042780748663,0.0,0.0,1.8731640533749106e-08,1.0,0.005438259756877799,0.0,0.0,0.0,0.0,1.5073611293572682
beckybabyxxxo,0.0003185727938834023,0.5016042780748663,0.0,0.0,1.8731640533749106e-08,1.0,0.005438259756877799,0.0,0.0,0.0,0.0,1.5073611293572682
Railajunior,0.0003185727938834023,0.5016042780748663,0.0,0.00020304431103681194,0.004263714749932505,1.0,0.0009596928982725527,0.0,0.0,0.0,0.0,1.5073493028279914
thekimberleyash,0.0022300095571838163,0.5020338257332476,0.0011747987453465864,4.737700590858945e-05,5.937930049198467e-06,0.0017406440382941688,1.0,0.0,0.0,0.0,0.0,1.50723259301003
SQuentavius,0.0003185727938834023,0.5016042780748663,0.0,0.0,1.8731640533749106e-08,0.005221932114882507,1.0,0.0,0.0,0.0,0.0,1.5071448017152727
yunjin97637781,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.0,0.005221932114882507,1.0,0.0,0.0,0.0,0.0,1.5071447829836322
brewnas,0.0012742911755336092,0.5016042780748663,0.0023374156805442835,0.0011099755670012385,4.911436147949016e-05,1.0,0.0006397952655150352,0.0,0.0,0.0,0.0,1.5070148701249397
HenryLacey,0.003185727938834023,0.5028953168178745,0.0,1.353628740245413e-05,2.3601867072523875e-06,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0,1.5069672632499653
saadnabs,0.0009557183816502069,0.5016042780748663,0.0015297915887840946,3.384071850613532e-05,2.30399178565114e-06,0.0026109660574412533,1.0,0.0,0.0,0.0,0.0,1.5067368988130336
RJdaboy,0.0009557183816502069,0.5016042780748663,0.0005997712840200334,6.768143701227065e-06,2.5025471753088804e-05,0.0034812880765883376,1.0,0.0,0.0,0.0,0.0,1.5066728494325792
KillaTart,0.0003185727938834023,0.5016042780748663,0.0,0.0,1.5547261643011759e-06,0.004351610095735422,1.0,0.0,0.0,0.0,0.0,1.5062760156906494
Bo7mooh,0.0003185727938834023,0.5016042780748663,0.0,0.0,9.553136672212045e-07,0.004351610095735422,1.0,0.0,0.0,0.0,0.0,1.5062754162781522
WithLoveEmilyM,0.0003185727938834023,0.5016042780748663,0.0,0.0,3.746328106749821e-07,0.004351610095735422,1.0,0.0,0.0,0.0,0.0,1.5062748355972957
SxFHBUffxT0OmU4,0.0003185727938834023,0.5016042780748663,0.0,0.0,1.8731640533749106e-08,0.004351610095735422,1.0,0.0,0.0,0.0,0.0,1.5062744796961256
dorothywang,0.0003185727938834023,0.5019273831456416,0.0,0.0013265561654405046,0.0018283205059371152,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0,1.5062711546300496
CorinneAselin,0.0025485823510672185,0.5022488755622189,0.0011480831182421286,0.0,1.0302402293562009e-06,1.0,0.0003198976327575176,0.0,0.0,0.0,0.0,1.506266468904515
Emmonspired,0.0012742911755336092,0.5017115960633289,2.6469151553052185e-05,0.0009136993996656537,7.64438250182301e-05,1.0,0.002239283429302623,0.0,0.0,0.0,0.0,1.506241783044402
ArvindNarayana2,0.0009557183816502069,0.5028951318893417,0.0005367093938607742,0.0,5.619492160124732e-07,0.0017406440382941688,1.0,0.0,0.0,0.0,0.0,1.5061287656523628
rosieellensays,0.0003185727938834023,0.5016042780748663,0.0,0.0032757815513938995,1.633399054542922e-05,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0,1.5060852884298361
PaulSey06641252,0.0006371455877668046,0.5016042780748663,0.0011490690204475748,0.0,0.0,0.0026109660574412533,1.0,0.0,0.0,0.0,0.0,1.506001458740522
LuchadorLD,0.0003185727938834023,0.5019273831456416,0.0,0.0015363686201785437,0.0012299757123675676,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0,1.5058826222912183
sara_segundo,0.0006371455877668046,0.5017115960633289,0.0,6.768143701227065e-06,7.11802340282466e-07,0.0034812880765883376,1.0,0.0,0.0,0.0,0.0,1.5058375096737255
Ishieta,0.0003185727938834023,0.5016042780748663,0.0,0.00033163904136012615,2.7217073695537452e-05,0.0034812880765883376,1.0,0.0,0.0,0.0,0.0,1.5057629950603937
makaylabez,0.0003185727938834023,0.5018200649110583,3.9277639649117267e-05,1.353628740245413e-05,3.521548420344832e-06,0.0034812880765883376,1.0,0.0,0.0,0.0,0.0,1.505676261257002
Abel_Seloane,0.0006371455877668046,0.5016042780748663,0.0011480831182421286,0.00023688502954294726,0.00019834934161186928,0.0017406440382941688,1.0,0.0,0.0,0.0,0.0,1.5055653851903243
KevinHank777,0.0009557183816502069,0.5016042780748663,0.0022981380408951496,0.0,1.3112148373624374e-07,1.0,0.0006397952655150352,0.0,0.0,0.0,0.0,1.5054980608844104
duelking13,0.0009557183816502069,0.5016042780748663,0.0011747987453465864,0.0,1.0302402293562009e-06,0.0017406440382941688,1.0,0.0,0.0,0.0,0.0,1.5054764694803866
dacy_essex,0.0003185727938834023,0.5018200649110583,0.0003817084705419389,0.0002977983228539908,1.7532815539589163e-05,0.0026109660574412533,1.0,0.0,0.0,0.0,0.0,1.5054466433713185
kelona_renee,0.0003185727938834023,0.5016042780748663,0.0,0.0,4.383203884897291e-06,1.0,0.003518873960332693,0.0,0.0,0.0,0.0,1.505446108032967
Menna52743306,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.0,1.0,0.003518873960332693,0.0,0.0,0.0,0.0,1.5054417248290823
iamcalliegray,0.0003185727938834023,0.5016042780748663,0.0,2.707257480490826e-05,2.528771472056129e-06,0.0034812880765883376,1.0,0.0,0.0,0.0,0.0,1.5054337402916151
suziebasak,0.0006371455877668046,0.5016042780748663,0.0005651684392720482,0.0,4.6829101334372765e-07,0.0026109660574412533,1.0,0.0,0.0,0.0,0.0,1.5054180264503598
RTraductor,0.0003185727938834023,0.5016042780748663,0.0,6.768143701227065e-06,6.930706997487169e-07,0.0034812880765883376,1.0,0.0,0.0,0.0,0.0,1.5054116001597388
MelyMelsZ,0.0003185727938834023,0.5016042780748663,0.0,6.768143701227065e-06,5.24485934944975e-07,0.0034812880765883376,1.0,0.0,0.0,0.0,0.0,1.505411431574974
vali05,0.0003185727938834023,0.5016042780748663,0.0,0.0,1.086435150957448e-06,0.0034812880765883376,1.0,0.0,0.0,0.0,0.0,1.505405225380489
findsomebzness,0.0003185727938834023,0.5016042780748663,0.0,0.0,2.622429674724875e-07,0.0034812880765883376,1.0,0.0,0.0,0.0,0.0,1.5054044011883054
Edwardw83,0.0003185727938834023,0.5016042780748663,0.0,0.0,1.1238984320249464e-07,0.0034812880765883376,1.0,0.0,0.0,0.0,0.0,1.505404251335181
4dpeople1,0.0003185727938834023,0.5016042780748663,0.0,0.0,3.746328106749821e-08,0.0034812880765883376,1.0,0.0,0.0,0.0,0.0,1.505404176408619
jennyhall3008,0.0003185727938834023,0.5016042780748663,0.0,0.0,3.746328106749821e-08,0.0034812880765883376,1.0,0.0,0.0,0.0,0.0,1.505404176408619
WonderWheeled,0.0003185727938834023,0.5016042780748663,0.0,0.0,1.8731640533749106e-08,0.0034812880765883376,1.0,0.0,0.0,0.0,0.0,1.5054041576769785
danemartin110,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.0,0.0034812880765883376,1.0,0.0,0.0,0.0,0.0,1.5054041389453379
Bj10633103,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.0,0.0034812880765883376,1.0,0.0,0.0,0.0,0.0,1.5054041389453379
SwatiSr78281405,0.0012742911755336092,0.5016042780748663,0.0007759074077954056,0.0,1.8731640533749106e-08,0.0017406440382941688,1.0,0.0,0.0,0.0,0.0,1.50539513942813
CVREENSWORLD,0.0003185727938834023,0.5018200649110583,0.0005718232791588103,0.0,0.0,0.0026109660574412533,1.0,0.0,0.0,0.0,0.0,1.5053214270415418
BrookeAshleyP,0.0003185727938834023,0.5016042780748663,0.0,0.0013400924528429589,0.0013788547913298054,1.0,0.0006397952655150352,0.0,0.0,0.0,0.0,1.5052815933784374
MikeAll00411088,0.0025485823510672185,0.5022488755622189,2.8194480412583075e-05,0.0,0.0,1.0,0.0003198976327575176,0.0,0.0,0.0,0.0,1.5051455500264561
mpk730,0.0006371455877668046,0.5016042780748663,0.0011490690204475748,0.0,1.1800933536261937e-06,0.0017406440382941688,1.0,0.0,0.0,0.0,0.0,1.5051323168147284
sunil19sandy,0.0012742911755336092,0.5016042780748663,0.0013598079889709067,0.0,5.994124970799714e-07,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0,1.505109298671015
mikaandandrea,0.0006371455877668046,0.5017115960633289,0.0,0.0,1.8731640533749106e-08,0.0026109660574412533,1.0,0.0,0.0,0.0,0.0,1.5049597264401777
saradianebrown,0.0003185727938834023,0.5016042780748663,0.0,0.0003857841909699427,1.7214377650515428e-05,0.0026109660574412533,1.0,0.0,0.0,0.0,0.0,1.5049368154948115
gregory_finney,0.0009557183816502069,0.5016042780748663,0.0011883466600966612,0.00027749389175030963,2.1653776457013967e-05,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0,1.5049178128039675
rosaboots,0.0006371455877668046,0.5016042780748663,2.5729724898967516e-05,1.353628740245413e-05,4.3644722443635415e-06,0.0026109660574412533,1.0,0.0,0.0,0.0,0.0,1.5048960202046202
nct833,0.0006371455877668046,0.5016042780748663,3.9277639649117267e-05,0.0,0.0,0.0026109660574412533,1.0,0.0,0.0,0.0,0.0,1.5048916673597237
sssoheilaa,0.0006371455877668046,0.5016042780748663,2.5729724898967516e-05,0.0,2.2477968640498927e-07,0.0026109660574412533,1.0,0.0,0.0,0.0,0.0,1.5048783442246598
Kirst3nF,0.0003185727938834023,0.5016042780748663,0.0,0.002003370535563211,7.85792320390775e-05,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0,1.5048751226554988
ClubHead777,0.0003185727938834023,0.5019273831456416,0.0,6.768143701227065e-06,7.867289024174625e-07,0.0026109660574412533,1.0,0.0,0.0,0.0,0.0,1.50486447686957
DemanteMichaels,0.0003185727938834023,0.5019273831456416,0.0,0.0,9.178503861537061e-07,0.0026109660574412533,1.0,0.0,0.0,0.0,0.0,1.5048578398473524
IanIld81,0.0003185727938834023,0.5019273831456416,0.0,0.0,8.991187456199571e-07,0.0026109660574412533,1.0,0.0,0.0,0.0,0.0,1.5048578211157118
JeremyCushman,0.0003185727938834023,0.5016042780748663,0.0,0.0002639576043478555,1.3430586262698109e-05,0.0026109660574412533,1.0,0.0,0.0,0.0,0.0,1.5048112051168014
JL3M0N5,0.0012742911755336092,0.5017115960633289,0.0011743057942438632,0.0,2.622429674724875e-07,1.0,0.0006397952655150352,0.0,0.0,0.0,0.0,1.504800250541589
BRONZEDBARBIES,0.0003185727938834023,0.5018200649110583,3.9277639649117267e-05,0.0,2.416381628853635e-06,0.0026109660574412533,1.0,0.0,0.0,0.0,0.0,1.504791297783661
Listen2Juju,0.0003185727938834023,0.5016042780748663,0.0,7.44495807134977e-05,0.00010045778818249646,0.0026109660574412533,1.0,0.0,0.0,0.0,0.0,1.504708724295087
TheFlashfan10,0.0003185727938834023,0.5016042780748663,0.0,0.0001150584429208601,3.1787593985772236e-05,0.0026109660574412533,1.0,0.0,0.0,0.0,0.0,1.5046806629630975
dougiehd,0.0009557183816502069,0.5016042780748663,0.0011747987453465864,1.353628740245413e-05,1.5172628832336775e-06,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0,1.5046201707712958
pelmeouchy,0.0003185727938834023,0.5016042780748663,0.0,5.414514960981652e-05,2.0792120992461506e-06,0.0026109660574412533,1.0,0.0,0.0,0.0,0.0,1.5045900412879
theatregrl1216,0.0006371455877668046,0.5018200649110583,0.0011752916964493096,6.768143701227064e-05,4.345740603829792e-06,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0,1.5045748513920376
jacbgla,0.0003185727938834023,0.5016042780748663,0.0,3.384071850613532e-05,3.4091585771423374e-06,0.0026109660574412533,1.0,0.0,0.0,0.0,0.0,1.5045710668032741
hezako,0.0003185727938834023,0.5016042780748663,0.0,2.707257480490826e-05,1.573457804834925e-06,0.0026109660574412533,1.0,0.0,0.0,0.0,0.0,1.5045624629588006
chrisdolmannn,0.0006371455877668046,0.5016042780748663,0.0005718232791588103,0.0,0.0,0.0017406440382941688,1.0,0.0,0.0,0.0,0.0,1.5045538909800862
JustSummerThing,0.0003185727938834023,0.5016042780748663,0.0,1.353628740245413e-05,3.165647250203599e-06,0.0026109660574412533,1.0,0.0,0.0,0.0,0.0,1.5045505188608437
CMatthews55,0.0003185727938834023,0.5016042780748663,0.0,6.768143701227065e-06,2.416381628853635e-06,0.0026109660574412533,1.0,0.0,0.0,0.0,0.0,1.504543001451521
cyclegigs,0.0003185727938834023,0.5016042780748663,0.0,6.768143701227065e-06,1.8544324128411616e-06,0.0026109660574412533,1.0,0.0,0.0,0.0,0.0,1.504542439502305
Enjoli311,0.0003185727938834023,0.5016042780748663,0.0,6.768143701227065e-06,1.3861413994974337e-06,0.0026109660574412533,1.0,0.0,0.0,0.0,0.0,1.5045419712112917
Beezy2403,0.0003185727938834023,0.5016042780748663,0.0,6.768143701227065e-06,6.743390592149678e-07,0.0026109660574412533,1.0,0.0,0.0,0.0,0.0,1.5045412594089513
safiyatahirah,0.0003185727938834023,0.5016042780748663,0.0,0.0,1.5359945237674266e-06,0.0026109660574412533,1.0,0.0,0.0,0.0,0.0,1.5045353529207146
Jessw1303,0.0003185727938834023,0.5016042780748663,0.0,0.0,7.492656213499642e-07,0.0026109660574412533,1.0,0.0,0.0,0.0,0.0,1.5045345661918121
rhikerry,0.0003185727938834023,0.5016042780748663,0.0,0.0,5.24485934944975e-07,0.0026109660574412533,1.0,0.0,0.0,0.0,0.0,1.5045343414121257
lagatoprincess,0.0003185727938834023,0.5016042780748663,0.0,0.0,5.057542944112259e-07,0.0026109660574412533,1.0,0.0,0.0,0.0,0.0,1.5045343226804855
Tanktrades1,0.0003185727938834023,0.5016042780748663,0.0,0.0,3.9336445120873123e-07,0.0026109660574412533,1.0,0.0,0.0,0.0,0.0,1.5045342102906423
mrscheifcheese,0.0003185727938834023,0.5016042780748663,0.0,0.0,3.184378890737348e-07,0.0026109660574412533,1.0,0.0,0.0,0.0,0.0,1.50453413536408
prazuch_james,0.0003185727938834023,0.5016042780748663,0.0,0.0,2.809746080062366e-07,0.0026109660574412533,1.0,0.0,0.0,0.0,0.0,1.504534097900799
jonnyboi98x,0.0003185727938834023,0.5016042780748663,0.0,0.0,2.622429674724875e-07,0.0026109660574412533,1.0,0.0,0.0,0.0,0.0,1.5045340791691584
samuelecannill1,0.0003185727938834023,0.5016042780748663,0.0,0.0,2.0604804587124017e-07,0.0026109660574412533,1.0,0.0,0.0,0.0,0.0,1.5045340229742368
Jasdeepmajithia,0.0003185727938834023,0.5016042780748663,0.0,0.0,2.0604804587124017e-07,0.0026109660574412533,1.0,0.0,0.0,0.0,0.0,1.5045340229742368
AshleyB85439974,0.0003185727938834023,0.5016042780748663,0.0,0.0,1.3112148373624374e-07,0.0026109660574412533,1.0,0.0,0.0,0.0,0.0,1.5045339480476747
2019Express,0.0003185727938834023,0.5016042780748663,0.0,0.0,1.3112148373624374e-07,0.0026109660574412533,1.0,0.0,0.0,0.0,0.0,1.5045339480476747
CGillustrations,0.0003185727938834023,0.5016042780748663,0.0,0.0,7.492656213499642e-08,0.0026109660574412533,1.0,0.0,0.0,0.0,0.0,1.504533891852753
MuktarJohar,0.0003185727938834023,0.5016042780748663,0.0,0.0,7.492656213499642e-08,0.0026109660574412533,1.0,0.0,0.0,0.0,0.0,1.504533891852753
doidge_jessica,0.0003185727938834023,0.5016042780748663,0.0,0.0,5.619492160124732e-08,0.0026109660574412533,1.0,0.0,0.0,0.0,0.0,1.5045338731211126
Purplenugget84,0.0003185727938834023,0.5016042780748663,0.0,0.0,5.619492160124732e-08,0.0026109660574412533,1.0,0.0,0.0,0.0,0.0,1.5045338731211126
JackMiles86,0.0003185727938834023,0.5016042780748663,0.0,0.0,3.746328106749821e-08,0.0026109660574412533,1.0,0.0,0.0,0.0,0.0,1.504533854389472
spinningspoon5,0.0003185727938834023,0.5016042780748663,0.0,0.0,1.8731640533749106e-08,0.0026109660574412533,1.0,0.0,0.0,0.0,0.0,1.5045338356578315
ArpitMa28509962,0.0003185727938834023,0.5016042780748663,0.0,0.0,1.8731640533749106e-08,0.0026109660574412533,1.0,0.0,0.0,0.0,0.0,1.5045338356578315
Sherise56709301,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.0,0.0026109660574412533,1.0,0.0,0.0,0.0,0.0,1.504533816926191
huuhhh97281350,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.0,0.0026109660574412533,1.0,0.0,0.0,0.0,0.0,1.504533816926191
_Desura,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.0,0.0026109660574412533,1.0,0.0,0.0,0.0,0.0,1.504533816926191
Prosper87062197,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.0,0.0026109660574412533,1.0,0.0,0.0,0.0,0.0,1.504533816926191
LyndseyForsyth,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.0,0.0026109660574412533,1.0,0.0,0.0,0.0,0.0,1.504533816926191
DGuaderrama,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.0,0.0026109660574412533,1.0,0.0,0.0,0.0,0.0,1.504533816926191
Leo85854860,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.0,0.0026109660574412533,1.0,0.0,0.0,0.0,0.0,1.504533816926191
AlexT,0.0003185727938834023,0.5016042780748663,0.0,0.0005008426338908027,0.0012245060733317129,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0,1.5045185215951191
docbarrantes,0.0006371455877668046,0.5018200649110583,0.0011752916964493096,1.353628740245413e-05,2.116675380313649e-06,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0,1.5045184771772042
jeff_deeney,0.0003185727938834023,0.5016042780748663,0.0,0.0007918728130435666,6.070924696988085e-05,0.0017406440382941688,1.0,0.0,0.0,0.0,0.0,1.5045160769670574
miss_nightowl,0.0012742911755336092,0.5016042780748663,0.0007622667218441899,0.00017597173623190367,2.159758153541272e-05,1.0,0.0006397952655150352,0.0,0.0,0.0,0.0,1.5044782005555264
jameshowitt453,0.0,0.5018200649110583,0.0,0.0,3.746328106749821e-08,0.0026109660574412533,1.0,0.0,0.0,0.0,0.0,1.5044310684317805
Lbabyrouth,0.0006371455877668046,0.502034747291769,0.0,0.0,4.3082773227622944e-07,0.0017406440382941688,1.0,0.0,0.0,0.0,0.0,1.5044129677455622
biancatburke,0.0009557183816502069,0.5016042780748663,6.500736454808383e-05,0.0,7.492656213499642e-08,0.0017406440382941688,1.0,0.0,0.0,0.0,0.0,1.5043657227859208
Zirachukwu,0.0006371455877668046,0.5018200649110583,0.0,3.384071850613532e-05,0.00010635825495062742,0.0017406440382941688,1.0,0.0,0.0,0.0,0.0,1.5043380535105761
