,source,source_id,target,target_id,type_of_content,created_at,all_data,text,clique,clique_size
0,Uber_Support,2815754953,Uber_Support,2815754953,Tweet,2021-03-22 13:20:18,"{'created_at': 'Mon Mar 22 13:20:18 +0000 2021', 'id': 1373987903538405376, 'id_str': '1373987903538405376', 'text': '@zakiyya65258446 Hi there, we are happy to help. Please follow our support page: https://t.co/8DE1l7zPRt so our Ube… https://t.co/wruQqaj12E', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/8DE1l7zPRt', 'expanded_url': 'http://spr.ly/6013HsdJt', 'display_url': 'spr.ly/6013HsdJt', 'indices': [81, 104]}, {'url': 'https://t.co/wruQqaj12E', 'expanded_url': 'https://twitter.com/i/web/status/1373987903538405376', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, 'source': '<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 2815754953, 'id_str': '2815754953', 'name': 'Uber Support', 'screen_name': 'Uber_Support', 'location': '', 'description': 'Official support handle for @Uber. Lost something? https://t.co/AM0NVlaVvI', 'url': 'https://t.co/Xdou2DifKp', 'entities': {'url': {'urls': [{'url': 'https://t.co/Xdou2DifKp', 'expanded_url': 'https://help.uber.com/', 'display_url': 'help.uber.com', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/AM0NVlaVvI', 'expanded_url': 'http://t.uber.com/lost', 'display_url': 't.uber.com/lost', 'indices': [51, 74]}]}}, 'protected': False, 'followers_count': 591667, 'friends_count': 4320, 'listed_count': 523, 'created_at': 'Wed Sep 17 22:00:12 +0000 2014', 'favourites_count': 2590, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': True, 'statuses_count': 1872660, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '09091A', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1039983127144357889/8vGpcMQ7_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1039983127144357889/8vGpcMQ7_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2815754953/1536786289', 'profile_link_color': '09091A', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 3, 'favorite_count': 13, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'possibly_sensitive_appealable': False, 'lang': 'en'}","['hi', 'happy', 'help', 'please', 'follow', 'support', 'page', 'http', 'http']",0,10
1,eliyahcodex,1073054111107555328,Racheljoyknight,2153887778,Reply,2021-03-27 13:14:13,"{'created_at': 'Sat Mar 27 13:14:13 +0000 2021', 'id': 1375798311580528640, 'id_str': '1375798311580528640', 'text': '@Racheljoyknight @Uber_Support @eliyahcodex @BillyeBrim \n#EOE( ˘ ³˘)♥ @LiamShi3 \n"" Don\'t let every enemy know you recognize them"" #drmm', 'truncated': False, 'entities': {'hashtags': [{'text': 'EOE', 'indices': [57, 61]}, {'text': 'drmm', 'indices': [130, 135]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Racheljoyknight', 'name': 'Rachel Knight', 'id': 2153887778, 'id_str': '2153887778', 'indices': [0, 16]}, {'screen_name': 'Uber_Support', 'name': 'Uber Support', 'id': 2815754953, 'id_str': '2815754953', 'indices': [17, 30]}, {'screen_name': 'eliyahcodex', 'name': 'Ⓛⓘⓐⓜ ⓢⓗⓘ ⓪⓪⑦', 'id': 1073054111107555328, 'id_str': '1073054111107555328', 'indices': [31, 43]}, {'screen_name': 'BillyeBrim', 'name': 'Billye Brim', 'id': 349567374, 'id_str': '349567374', 'indices': [44, 55]}, {'screen_name': 'LiamShi3', 'name': 'A̶̻̲̙̬̥̗̦͖̓̆̏̄̑i̸̯̜̮͉̲̳̐̑̏̀̀̀d̴̎̐̃͆̈̅̽͋͘͝Ⓐⓘⓓⓔⓝ Ⓚⓐⓘ', 'id': 1373357677783490564, 'id_str': '1373357677783490564', 'indices': [70, 79]}], 'urls': []}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': 1360453918493351936, 'in_reply_to_status_id_str': '1360453918493351936', 'in_reply_to_user_id': 2153887778, 'in_reply_to_user_id_str': '2153887778', 'in_reply_to_screen_name': 'Racheljoyknight', 'user': {'id': 1073054111107555328, 'id_str': '1073054111107555328', 'name': 'Ⓛⓘⓐⓜ ⓢⓗⓘ ⓪⓪⑦', 'screen_name': 'eliyahcodex', 'location': 'Somewhere in the Future *', 'description': '🧩🇮🇱🇺🇸Epistle** Escape Artist **A̶̻̲̙̬̥̗̦͖̓̆̏̄̑i̸̯̜̮͉̲̳̐̑̏̀̀̀d̴̪͖̎̐̃͆̈̅̽͋͘͝é̷̓̂̉̽̄͠͝ 🕊 Re-enkindle ; credit * @akianeart Follower of Christ 🕊מעמד גבוה *?', 'url': 'https://t.co/FvVmKiYe5c', 'entities': {'url': {'urls': [{'url': 'https://t.co/FvVmKiYe5c', 'expanded_url': 'http://www.goodnewschristiancenter.com', 'display_url': 'goodnewschristiancenter.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 167, 'friends_count': 1460, 'listed_count': 1, 'created_at': 'Thu Dec 13 03:16:51 +0000 2018', 'favourites_count': 5911, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 6202, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1373679569920786432/nNzUcpXO_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1373679569920786432/nNzUcpXO_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1073054111107555328/1616346140', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 2, 'favorited': False, 'retweeted': False, 'lang': 'en'}","['racheljoyknight', 'ubersupport', 'eliyahcodex', 'billyebrim', 'eoe', 'dont', 'let', 'every', 'enemy', 'know', 'recognize', 'drmm']",0,10
2,eliyahcodex,1073054111107555328,Uber_Support,2815754953,Reply,2021-03-27 13:14:13,"{'created_at': 'Sat Mar 27 13:14:13 +0000 2021', 'id': 1375798311580528640, 'id_str': '1375798311580528640', 'text': '@Racheljoyknight @Uber_Support @eliyahcodex @BillyeBrim \n#EOE( ˘ ³˘)♥ @LiamShi3 \n"" Don\'t let every enemy know you recognize them"" #drmm', 'truncated': False, 'entities': {'hashtags': [{'text': 'EOE', 'indices': [57, 61]}, {'text': 'drmm', 'indices': [130, 135]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Racheljoyknight', 'name': 'Rachel Knight', 'id': 2153887778, 'id_str': '2153887778', 'indices': [0, 16]}, {'screen_name': 'Uber_Support', 'name': 'Uber Support', 'id': 2815754953, 'id_str': '2815754953', 'indices': [17, 30]}, {'screen_name': 'eliyahcodex', 'name': 'Ⓛⓘⓐⓜ ⓢⓗⓘ ⓪⓪⑦', 'id': 1073054111107555328, 'id_str': '1073054111107555328', 'indices': [31, 43]}, {'screen_name': 'BillyeBrim', 'name': 'Billye Brim', 'id': 349567374, 'id_str': '349567374', 'indices': [44, 55]}, {'screen_name': 'LiamShi3', 'name': 'A̶̻̲̙̬̥̗̦͖̓̆̏̄̑i̸̯̜̮͉̲̳̐̑̏̀̀̀d̴̎̐̃͆̈̅̽͋͘͝Ⓐⓘⓓⓔⓝ Ⓚⓐⓘ', 'id': 1373357677783490564, 'id_str': '1373357677783490564', 'indices': [70, 79]}], 'urls': []}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': 1360453918493351936, 'in_reply_to_status_id_str': '1360453918493351936', 'in_reply_to_user_id': 2153887778, 'in_reply_to_user_id_str': '2153887778', 'in_reply_to_screen_name': 'Racheljoyknight', 'user': {'id': 1073054111107555328, 'id_str': '1073054111107555328', 'name': 'Ⓛⓘⓐⓜ ⓢⓗⓘ ⓪⓪⑦', 'screen_name': 'eliyahcodex', 'location': 'Somewhere in the Future *', 'description': '🧩🇮🇱🇺🇸Epistle** Escape Artist **A̶̻̲̙̬̥̗̦͖̓̆̏̄̑i̸̯̜̮͉̲̳̐̑̏̀̀̀d̴̪͖̎̐̃͆̈̅̽͋͘͝é̷̓̂̉̽̄͠͝ 🕊 Re-enkindle ; credit * @akianeart Follower of Christ 🕊מעמד גבוה *?', 'url': 'https://t.co/FvVmKiYe5c', 'entities': {'url': {'urls': [{'url': 'https://t.co/FvVmKiYe5c', 'expanded_url': 'http://www.goodnewschristiancenter.com', 'display_url': 'goodnewschristiancenter.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 167, 'friends_count': 1460, 'listed_count': 1, 'created_at': 'Thu Dec 13 03:16:51 +0000 2018', 'favourites_count': 5911, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 6202, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1373679569920786432/nNzUcpXO_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1373679569920786432/nNzUcpXO_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1073054111107555328/1616346140', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 2, 'favorited': False, 'retweeted': False, 'lang': 'en'}","['racheljoyknight', 'ubersupport', 'eliyahcodex', 'billyebrim', 'eoe', 'dont', 'let', 'every', 'enemy', 'know', 'recognize', 'drmm']",0,10
3,eliyahcodex,1073054111107555328,eliyahcodex,1073054111107555328,Reply,2021-03-27 13:14:13,"{'created_at': 'Sat Mar 27 13:14:13 +0000 2021', 'id': 1375798311580528640, 'id_str': '1375798311580528640', 'text': '@Racheljoyknight @Uber_Support @eliyahcodex @BillyeBrim \n#EOE( ˘ ³˘)♥ @LiamShi3 \n"" Don\'t let every enemy know you recognize them"" #drmm', 'truncated': False, 'entities': {'hashtags': [{'text': 'EOE', 'indices': [57, 61]}, {'text': 'drmm', 'indices': [130, 135]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Racheljoyknight', 'name': 'Rachel Knight', 'id': 2153887778, 'id_str': '2153887778', 'indices': [0, 16]}, {'screen_name': 'Uber_Support', 'name': 'Uber Support', 'id': 2815754953, 'id_str': '2815754953', 'indices': [17, 30]}, {'screen_name': 'eliyahcodex', 'name': 'Ⓛⓘⓐⓜ ⓢⓗⓘ ⓪⓪⑦', 'id': 1073054111107555328, 'id_str': '1073054111107555328', 'indices': [31, 43]}, {'screen_name': 'BillyeBrim', 'name': 'Billye Brim', 'id': 349567374, 'id_str': '349567374', 'indices': [44, 55]}, {'screen_name': 'LiamShi3', 'name': 'A̶̻̲̙̬̥̗̦͖̓̆̏̄̑i̸̯̜̮͉̲̳̐̑̏̀̀̀d̴̎̐̃͆̈̅̽͋͘͝Ⓐⓘⓓⓔⓝ Ⓚⓐⓘ', 'id': 1373357677783490564, 'id_str': '1373357677783490564', 'indices': [70, 79]}], 'urls': []}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': 1360453918493351936, 'in_reply_to_status_id_str': '1360453918493351936', 'in_reply_to_user_id': 2153887778, 'in_reply_to_user_id_str': '2153887778', 'in_reply_to_screen_name': 'Racheljoyknight', 'user': {'id': 1073054111107555328, 'id_str': '1073054111107555328', 'name': 'Ⓛⓘⓐⓜ ⓢⓗⓘ ⓪⓪⑦', 'screen_name': 'eliyahcodex', 'location': 'Somewhere in the Future *', 'description': '🧩🇮🇱🇺🇸Epistle** Escape Artist **A̶̻̲̙̬̥̗̦͖̓̆̏̄̑i̸̯̜̮͉̲̳̐̑̏̀̀̀d̴̪͖̎̐̃͆̈̅̽͋͘͝é̷̓̂̉̽̄͠͝ 🕊 Re-enkindle ; credit * @akianeart Follower of Christ 🕊מעמד גבוה *?', 'url': 'https://t.co/FvVmKiYe5c', 'entities': {'url': {'urls': [{'url': 'https://t.co/FvVmKiYe5c', 'expanded_url': 'http://www.goodnewschristiancenter.com', 'display_url': 'goodnewschristiancenter.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 167, 'friends_count': 1460, 'listed_count': 1, 'created_at': 'Thu Dec 13 03:16:51 +0000 2018', 'favourites_count': 5911, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 6202, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1373679569920786432/nNzUcpXO_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1373679569920786432/nNzUcpXO_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1073054111107555328/1616346140', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 2, 'favorited': False, 'retweeted': False, 'lang': 'en'}","['racheljoyknight', 'ubersupport', 'eliyahcodex', 'billyebrim', 'eoe', 'dont', 'let', 'every', 'enemy', 'know', 'recognize', 'drmm']",0,10
4,eliyahcodex,1073054111107555328,BillyeBrim,349567374,Reply,2021-03-27 13:14:13,"{'created_at': 'Sat Mar 27 13:14:13 +0000 2021', 'id': 1375798311580528640, 'id_str': '1375798311580528640', 'text': '@Racheljoyknight @Uber_Support @eliyahcodex @BillyeBrim \n#EOE( ˘ ³˘)♥ @LiamShi3 \n"" Don\'t let every enemy know you recognize them"" #drmm', 'truncated': False, 'entities': {'hashtags': [{'text': 'EOE', 'indices': [57, 61]}, {'text': 'drmm', 'indices': [130, 135]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Racheljoyknight', 'name': 'Rachel Knight', 'id': 2153887778, 'id_str': '2153887778', 'indices': [0, 16]}, {'screen_name': 'Uber_Support', 'name': 'Uber Support', 'id': 2815754953, 'id_str': '2815754953', 'indices': [17, 30]}, {'screen_name': 'eliyahcodex', 'name': 'Ⓛⓘⓐⓜ ⓢⓗⓘ ⓪⓪⑦', 'id': 1073054111107555328, 'id_str': '1073054111107555328', 'indices': [31, 43]}, {'screen_name': 'BillyeBrim', 'name': 'Billye Brim', 'id': 349567374, 'id_str': '349567374', 'indices': [44, 55]}, {'screen_name': 'LiamShi3', 'name': 'A̶̻̲̙̬̥̗̦͖̓̆̏̄̑i̸̯̜̮͉̲̳̐̑̏̀̀̀d̴̎̐̃͆̈̅̽͋͘͝Ⓐⓘⓓⓔⓝ Ⓚⓐⓘ', 'id': 1373357677783490564, 'id_str': '1373357677783490564', 'indices': [70, 79]}], 'urls': []}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': 1360453918493351936, 'in_reply_to_status_id_str': '1360453918493351936', 'in_reply_to_user_id': 2153887778, 'in_reply_to_user_id_str': '2153887778', 'in_reply_to_screen_name': 'Racheljoyknight', 'user': {'id': 1073054111107555328, 'id_str': '1073054111107555328', 'name': 'Ⓛⓘⓐⓜ ⓢⓗⓘ ⓪⓪⑦', 'screen_name': 'eliyahcodex', 'location': 'Somewhere in the Future *', 'description': '🧩🇮🇱🇺🇸Epistle** Escape Artist **A̶̻̲̙̬̥̗̦͖̓̆̏̄̑i̸̯̜̮͉̲̳̐̑̏̀̀̀d̴̪͖̎̐̃͆̈̅̽͋͘͝é̷̓̂̉̽̄͠͝ 🕊 Re-enkindle ; credit * @akianeart Follower of Christ 🕊מעמד גבוה *?', 'url': 'https://t.co/FvVmKiYe5c', 'entities': {'url': {'urls': [{'url': 'https://t.co/FvVmKiYe5c', 'expanded_url': 'http://www.goodnewschristiancenter.com', 'display_url': 'goodnewschristiancenter.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 167, 'friends_count': 1460, 'listed_count': 1, 'created_at': 'Thu Dec 13 03:16:51 +0000 2018', 'favourites_count': 5911, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 6202, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1373679569920786432/nNzUcpXO_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1373679569920786432/nNzUcpXO_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1073054111107555328/1616346140', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 2, 'favorited': False, 'retweeted': False, 'lang': 'en'}","['racheljoyknight', 'ubersupport', 'eliyahcodex', 'billyebrim', 'eoe', 'dont', 'let', 'every', 'enemy', 'know', 'recognize', 'drmm']",0,10
5,eliyahcodex,1073054111107555328,LiamShi3,1373357677783490564,Reply,2021-03-27 13:14:13,"{'created_at': 'Sat Mar 27 13:14:13 +0000 2021', 'id': 1375798311580528640, 'id_str': '1375798311580528640', 'text': '@Racheljoyknight @Uber_Support @eliyahcodex @BillyeBrim \n#EOE( ˘ ³˘)♥ @LiamShi3 \n"" Don\'t let every enemy know you recognize them"" #drmm', 'truncated': False, 'entities': {'hashtags': [{'text': 'EOE', 'indices': [57, 61]}, {'text': 'drmm', 'indices': [130, 135]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Racheljoyknight', 'name': 'Rachel Knight', 'id': 2153887778, 'id_str': '2153887778', 'indices': [0, 16]}, {'screen_name': 'Uber_Support', 'name': 'Uber Support', 'id': 2815754953, 'id_str': '2815754953', 'indices': [17, 30]}, {'screen_name': 'eliyahcodex', 'name': 'Ⓛⓘⓐⓜ ⓢⓗⓘ ⓪⓪⑦', 'id': 1073054111107555328, 'id_str': '1073054111107555328', 'indices': [31, 43]}, {'screen_name': 'BillyeBrim', 'name': 'Billye Brim', 'id': 349567374, 'id_str': '349567374', 'indices': [44, 55]}, {'screen_name': 'LiamShi3', 'name': 'A̶̻̲̙̬̥̗̦͖̓̆̏̄̑i̸̯̜̮͉̲̳̐̑̏̀̀̀d̴̎̐̃͆̈̅̽͋͘͝Ⓐⓘⓓⓔⓝ Ⓚⓐⓘ', 'id': 1373357677783490564, 'id_str': '1373357677783490564', 'indices': [70, 79]}], 'urls': []}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': 1360453918493351936, 'in_reply_to_status_id_str': '1360453918493351936', 'in_reply_to_user_id': 2153887778, 'in_reply_to_user_id_str': '2153887778', 'in_reply_to_screen_name': 'Racheljoyknight', 'user': {'id': 1073054111107555328, 'id_str': '1073054111107555328', 'name': 'Ⓛⓘⓐⓜ ⓢⓗⓘ ⓪⓪⑦', 'screen_name': 'eliyahcodex', 'location': 'Somewhere in the Future *', 'description': '🧩🇮🇱🇺🇸Epistle** Escape Artist **A̶̻̲̙̬̥̗̦͖̓̆̏̄̑i̸̯̜̮͉̲̳̐̑̏̀̀̀d̴̪͖̎̐̃͆̈̅̽͋͘͝é̷̓̂̉̽̄͠͝ 🕊 Re-enkindle ; credit * @akianeart Follower of Christ 🕊מעמד גבוה *?', 'url': 'https://t.co/FvVmKiYe5c', 'entities': {'url': {'urls': [{'url': 'https://t.co/FvVmKiYe5c', 'expanded_url': 'http://www.goodnewschristiancenter.com', 'display_url': 'goodnewschristiancenter.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 167, 'friends_count': 1460, 'listed_count': 1, 'created_at': 'Thu Dec 13 03:16:51 +0000 2018', 'favourites_count': 5911, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 6202, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1373679569920786432/nNzUcpXO_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1373679569920786432/nNzUcpXO_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1073054111107555328/1616346140', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 2, 'favorited': False, 'retweeted': False, 'lang': 'en'}","['racheljoyknight', 'ubersupport', 'eliyahcodex', 'billyebrim', 'eoe', 'dont', 'let', 'every', 'enemy', 'know', 'recognize', 'drmm']",0,10
6,LiamShi3,1373357677783490564,eliyahcodex,1073054111107555328,Reply,2021-03-27 13:16:56,"{'created_at': 'Sat Mar 27 13:16:56 +0000 2021', 'id': 1375798996048961537, 'id_str': '1375798996048961537', 'text': '@eliyahcodex @Racheljoyknight @Uber_Support @BillyeBrim *** disney time works ***\n** The Divine Light International… https://t.co/dOoSouNJG2', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'eliyahcodex', 'name': 'Ⓛⓘⓐⓜ ⓢⓗⓘ ⓪⓪⑦', 'id': 1073054111107555328, 'id_str': '1073054111107555328', 'indices': [0, 12]}, {'screen_name': 'Racheljoyknight', 'name': 'Rachel Knight', 'id': 2153887778, 'id_str': '2153887778', 'indices': [13, 29]}, {'screen_name': 'Uber_Support', 'name': 'Uber Support', 'id': 2815754953, 'id_str': '2815754953', 'indices': [30, 43]}, {'screen_name': 'BillyeBrim', 'name': 'Billye Brim', 'id': 349567374, 'id_str': '349567374', 'indices': [44, 55]}], 'urls': [{'url': 'https://t.co/dOoSouNJG2', 'expanded_url': 'https://twitter.com/i/web/status/1375798996048961537', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': 1375798311580528640, 'in_reply_to_status_id_str': '1375798311580528640', 'in_reply_to_user_id': 1073054111107555328, 'in_reply_to_user_id_str': '1073054111107555328', 'in_reply_to_screen_name': 'eliyahcodex', 'user': {'id': 1373357677783490564, 'id_str': '1373357677783490564', 'name': 'A̶̻̲̙̬̥̗̦͖̓̆̏̄̑i̸̯̜̮͉̲̳̐̑̏̀̀̀d̴̎̐̃͆̈̅̽͋͘͝Ⓐⓘⓓⓔⓝ Ⓚⓐⓘ', 'screen_name': 'LiamShi3', 'location': 'Throne of Grace ', 'description': 'https://t.co/Naj8YxmBZW \n (as covered w/ feathers, or rather as covering w/ wings), credit * @akianeart collectively:--bird,  flieth, flying, fowl ˈfaɪəɹi epistle*', 'url': 'https://t.co/vyVvfagViJ', 'entities': {'url': {'urls': [{'url': 'https://t.co/vyVvfagViJ', 'expanded_url': 'http://www.goodnewschristiancenter.com', 'display_url': 'goodnewschristiancenter.com', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/Naj8YxmBZW', 'expanded_url': 'http://www.mcwe.com', 'display_url': 'mcwe.com', 'indices': [0, 23]}]}}, 'protected': False, 'followers_count': 16, 'friends_count': 626, 'listed_count': 1, 'created_at': 'Sat Mar 20 19:36:12 +0000 2021', 'favourites_count': 2648, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 4283, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1373357815738335232/KQ8rg43K_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1373357815738335232/KQ8rg43K_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1373357677783490564/1616284357', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 2, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'possibly_sensitive_appealable': False, 'lang': 'en'}","['eliyahcodex', 'racheljoyknight', 'ubersupport', 'billyebrim', 'disney', 'time', 'work', 'divine', 'light', 'http']",0,10
